Frame,"Comp_Sky (ms)","G-Buffer (ms)","RT (ms)","SVGF_Spatial_1 (ms)","SVGF_Spatial_16 (ms)","SVGF_Spatial_2 (ms)","SVGF_Spatial_4 (ms)","SVGF_Spatial_8 (ms)","SVGF_Temp (ms)"
10747,0.051872,0.531072,2.47539,0.268192,0.26,0.255904,0.251808,0.251776,0.273312
10748,0.05248,0.526816,2.46563,0.270208,0.25792,0.255872,0.251776,0.251776,0.274304
10749,0.053472,0.808384,2.6559,0.27024,0.26,0.255904,0.251808,0.251808,0.275712
10750,0.051584,0.529248,2.4719,0.26816,0.259968,0.255872,0.251776,0.251808,0.274336
10751,0.052288,0.530656,2.46589,0.270208,0.259968,0.255872,0.249728,0.2528,0.276384
10752,0.052352,0.531616,2.72141,0.268192,0.259968,0.255904,0.404352,0.255232,0.28592
10753,0.051552,0.530144,2.47648,0.269216,0.259968,0.255904,0.249728,0.251776,0.274336
10754,0.05216,0.532864,2.46586,0.26816,0.259968,0.255872,0.249728,0.251776,0.274304
10755,0.052992,0.532,2.46813,0.27024,0.26,0.255904,0.251776,0.250752,0.276384
10756,0.051648,0.8168,2.47283,0.26816,0.258976,0.255872,0.249728,0.251776,0.274304
10757,0.051808,0.529952,2.4673,0.270208,0.259968,0.255872,0.250752,0.251776,0.274304
10758,0.052,0.528736,2.46211,0.269216,0.26,0.255904,0.251808,0.251776,0.276352
10759,0.051968,0.528448,2.74874,0.26816,0.25792,0.255872,0.249728,0.251776,0.2736
10760,0.05216,0.53392,2.46538,0.270208,0.259968,0.255872,0.250752,0.251776,0.276352
10761,0.052,0.529888,2.46333,0.269216,0.259968,0.255904,0.251776,0.251808,0.274336
10762,0.052064,0.530784,2.47146,0.27024,0.26,0.255904,0.251808,0.251808,0.276384
10763,0.052064,0.816288,2.46848,0.26816,0.258944,0.255872,0.251776,0.251776,0.276352
10764,0.052128,0.530976,2.47021,0.268192,0.26,0.255904,0.250784,0.251808,0.274336
10765,0.051648,0.53344,2.46976,0.269184,0.26,0.255872,0.251808,0.251776,0.276384
10766,0.052288,0.530528,2.74237,0.270208,0.259968,0.255872,0.251776,0.251776,0.285888
10767,0.052096,0.532384,2.46646,0.27024,0.258944,0.255904,0.249728,0.251808,0.276384
10768,0.051648,0.533152,2.4745,0.27024,0.26,0.255904,0.248704,0.251776,0.274336
10769,0.052032,0.532832,2.46499,0.269184,0.259968,0.255872,0.249728,0.251776,0.274304
10770,0.052384,0.530176,2.75152,0.27024,0.26,0.255904,0.251808,0.251808,0.277728
10771,0.05136,0.531616,2.47283,0.27024,0.26,0.253824,0.249728,0.252832,0.274304
10772,0.052416,0.530784,2.46518,0.26816,0.259968,0.256928,0.249728,0.251776,0.274304
10773,0.052,0.536,2.46266,0.443296,0.26544,0.259296,0.251808,0.387968,0.279456
10774,0.05152,0.533152,2.62336,0.27024,0.259968,0.255872,0.251776,0.251776,0.276352
10775,0.052448,0.725024,2.46669,0.270208,0.259968,0.255872,0.251776,0.250752,0.276352
10776,0.05232,0.532544,2.46211,0.429984,0.259968,0.261376,0.251776,0.251776,0.274336
10777,0.052352,0.780928,2.85107,0.26816,0.26,0.255904,0.251808,0.251808,0.27568
10778,0.05216,0.530112,2.46723,0.270208,0.259968,0.255872,0.249728,0.251776,0.276352
10779,0.051968,0.532096,2.46173,0.26816,0.26,0.255872,0.24992,0.25264,0.274304
10780,0.052096,0.529536,2.68394,0.527264,0.26,0.259328,0.251808,0.251808,0.275712
10781,0.052736,0.529312,2.46381,0.270208,0.259968,0.253824,0.249728,0.251776,0.274304
10782,0.052,0.527968,2.4655,0.27024,0.261024,0.255904,0.249824,0.251744,0.276352
10783,0.051616,0.526048,2.47139,0.27024,0.26,0.254848,0.249728,0.251776,0.274336
10784,0.052288,0.812992,2.46429,0.27024,0.258944,0.255872,0.249728,0.251776,0.276352
10785,0.051808,0.537376,2.46762,0.270208,0.26,0.255872,0.250784,0.251808,0.276384
10786,0.051456,0.527968,2.47133,0.269184,0.26,0.255904,0.249728,0.251808,0.274304
10787,0.05264,0.53088,2.74003,0.27024,0.259968,0.255872,0.249728,0.251776,0.28384
10788,0.052288,0.531552,2.46259,0.270208,0.258976,0.255904,0.251776,0.251808,0.276352
10789,0.051872,0.528384,2.47302,0.270208,0.259968,0.254848,0.249728,0.251776,0.274336
10790,0.05216,0.530944,2.4624,0.27024,0.25792,0.255872,0.251776,0.251776,0.275328
10791,0.05232,0.533536,2.73891,0.27024,0.259968,0.255904,0.251808,0.251776,0.275712
10792,0.051712,0.52656,2.47539,0.27024,0.259968,0.255872,0.24976,0.252832,0.276384
10793,0.052224,0.5304,2.46736,0.270208,0.259968,0.256896,0.251808,0.251776,0.276352
10794,0.052608,0.532352,2.46298,0.269568,0.26144,0.255904,0.249728,0.40336,0.548768
10795,0.051648,0.529888,2.47603,0.26816,0.25792,0.256896,0.251808,0.251776,0.274304
10796,0.05216,0.532416,2.46758,0.270208,0.259968,0.255872,0.249728,0.251776,0.275328
10797,0.052256,0.528864,2.45926,0.270208,0.258976,0.255872,0.251808,0.253856,0.276384
10798,0.052256,0.529248,2.75331,0.270208,0.26,0.255872,0.24976,0.251776,0.275552
10799,0.052544,0.53632,2.46355,0.26816,0.260992,0.255872,0.251776,0.251776,0.274304
10800,0.052128,0.531136,2.46528,0.268192,0.26,0.25488,0.249728,0.251776,0.274336
10801,0.051904,0.532832,2.47414,0.27776,0.26,0.257952,0.251808,0.251776,0.535456
10802,0.052288,0.532544,2.46918,0.26816,0.259968,0.255872,0.251776,0.251776,0.276352
10803,0.251808,0.270208,0.255872,0.0,0.0,0.0,0.0,0.0,0.0
10804,0.251808,0.27024,0.254848,0.0,0.0,0.0,0.0,0.0,0.0
10805,0.251776,0.26816,0.255872,0.0,0.0,0.0,0.0,0.0,0.0
10806,0.062624,0.545184,2.47312,0.0,0.0,0.0,0.0,0.0,0.0
10807,0.062272,0.547648,2.47021,0.0,0.0,0.0,0.0,0.0,0.0
10808,0.06256,0.550528,2.74886,0.0,0.0,0.0,0.0,0.0,0.0
10809,0.062912,0.528576,2.44883,0.0,0.0,0.0,0.0,0.0,0.0
10810,0.062464,0.523168,2.45146,0.0,0.0,0.0,0.0,0.0,0.0
10811,0.06224,0.527808,2.44781,0.0,0.0,0.0,0.0,0.0,0.0
10812,0.062848,0.526016,2.44451,0.0,0.0,0.0,0.0,0.0,0.0
10813,0.062016,0.528928,2.7319,0.0,0.0,0.0,0.0,0.0,0.0
10814,0.062496,0.531104,2.44624,0.0,0.0,0.0,0.0,0.0,0.0
10815,0.06272,0.527584,2.44797,0.0,0.0,0.0,0.0,0.0,0.0
10816,0.062688,0.527072,2.45197,0.0,0.0,0.0,0.0,0.0,0.0
10817,0.06272,0.527552,2.44358,0.0,0.0,0.0,0.0,0.0,0.0
10818,0.065152,0.527776,2.44845,0.0,0.0,0.0,0.0,0.0,0.0
10819,0.062912,0.795744,2.62688,0.0,0.0,0.0,0.0,0.0,0.0
10820,0.062656,0.525664,2.44349,0.0,0.0,0.0,0.0,0.0,0.0
10821,0.062656,0.52512,2.44506,0.0,0.0,0.0,0.0,0.0,0.0
10822,0.063136,0.527712,2.45168,0.0,0.0,0.0,0.0,0.0,0.0
10823,0.06224,0.528416,2.44714,0.0,0.0,0.0,0.0,0.0,0.0
10824,0.062464,0.525088,2.73101,0.0,0.0,0.0,0.0,0.0,0.0
10825,0.0624,0.529824,2.45766,0.0,0.0,0.0,0.0,0.0,0.0
10826,0.062112,0.526496,2.44576,0.0,0.0,0.0,0.0,0.0,0.0
10827,0.0624,0.527168,2.44854,0.0,0.0,0.0,0.0,0.0,0.0
10828,0.062976,0.523904,2.45264,0.0,0.0,0.0,0.0,0.0,0.0
10829,0.062176,0.530624,2.72678,0.0,0.0,0.0,0.0,0.0,0.0
10830,0.062048,0.525888,2.44538,0.0,0.0,0.0,0.0,0.0,0.0
10831,0.062784,0.52784,2.45219,0.0,0.0,0.0,0.0,0.0,0.0
10832,0.063168,0.524928,2.44925,0.0,0.0,0.0,0.0,0.0,0.0
10833,0.062912,0.525248,2.44592,0.0,0.0,0.0,0.0,0.0,0.0
10834,0.063136,0.521888,2.45475,0.0,0.0,0.0,0.0,0.0,0.0
10835,0.062144,0.8096,2.44848,0.0,0.0,0.0,0.0,0.0,0.0
10836,0.062816,0.52832,2.44669,0.0,0.0,0.0,0.0,0.0,0.0
10837,0.062976,0.52736,2.45626,0.0,0.0,0.0,0.0,0.0,0.0
10838,0.06224,0.528608,2.45152,0.0,0.0,0.0,0.0,0.0,0.0
10839,0.062528,0.524352,2.4449,0.0,0.0,0.0,0.0,0.0,0.0
10840,0.062816,0.524768,2.73696,0.0,0.0,0.0,0.0,0.0,0.0
10841,0.062656,0.53072,2.45309,0.0,0.0,0.0,0.0,0.0,0.0
10842,0.062272,0.528704,2.44355,0.0,0.0,0.0,0.0,0.0,0.0
10843,0.062848,0.5248,2.45955,0.0,0.0,0.0,0.0,0.0,0.0
10844,0.062272,0.528352,2.44534,0.0,0.0,0.0,0.0,0.0,0.0
10845,0.062784,0.528864,2.72285,0.0,0.0,0.0,0.0,0.0,0.0
10846,0.062688,0.526368,2.452,0.0,0.0,0.0,0.0,0.0,0.0
10847,0.06288,0.527712,2.44714,0.0,0.0,0.0,0.0,0.0,0.0
10848,0.062368,0.527552,2.44864,0.0,0.0,0.0,0.0,0.0,0.0
10849,0.063008,0.527488,2.45462,0.0,0.0,0.0,0.0,0.0,0.0
10850,0.06272,0.525792,2.45024,0.0,0.0,0.0,0.0,0.0,0.0
10851,0.062464,0.818496,2.6193,0.0,0.0,0.0,0.0,0.0,0.0
10852,0.063392,0.52656,2.45709,0.0,0.0,0.0,0.0,0.0,0.0
10853,0.06224,0.527616,2.44394,0.0,0.0,0.0,0.0,0.0,0.0
10854,0.062464,0.528416,2.4431,0.0,0.0,0.0,0.0,0.0,0.0
10855,0.062592,0.52784,2.44874,0.0,0.0,0.0,0.0,0.0,0.0
10856,0.062336,0.529312,2.7297,0.0,0.0,0.0,0.0,0.0,0.0
10857,0.062688,0.528576,2.44285,0.0,0.0,0.0,0.0,0.0,0.0
10858,0.061984,0.52816,2.44995,0.0,0.0,0.0,0.0,0.0,0.0
10859,0.062464,0.531648,2.45264,0.0,0.0,0.0,0.0,0.0,0.0
10860,0.062624,0.530816,2.44371,0.0,0.0,0.0,0.0,0.0,0.0
10861,0.062528,0.528768,2.73446,0.0,0.0,0.0,0.0,0.0,0.0
10862,0.062432,0.53056,2.44451,0.0,0.0,0.0,0.0,0.0,0.0
10863,0.06272,0.52832,2.44064,0.0,0.0,0.0,0.0,0.0,0.0
10864,0.062336,0.525376,2.45315,0.0,0.0,0.0,0.0,0.0,0.0
10865,0.06256,0.528736,2.44691,0.0,0.0,0.0,0.0,0.0,0.0
10866,0.062848,0.525504,2.4423,0.0,0.0,0.0,0.0,0.0,0.0
10867,0.0624,0.801312,2.45779,0.0,0.0,0.0,0.0,0.0,0.0
10868,0.06288,0.52944,2.44694,0.0,0.0,0.0,0.0,0.0,0.0
10869,0.062688,0.528832,2.4465,0.0,0.0,0.0,0.0,0.0,0.0
10870,0.062688,0.529568,2.45277,0.0,0.0,0.0,0.0,0.0,0.0
10871,0.062144,0.528032,2.44739,0.0,0.0,0.0,0.0,0.0,0.0
10872,0.062336,0.52336,2.73155,0.0,0.0,0.0,0.0,0.0,0.0
10873,0.06272,0.52752,2.45789,0.0,0.0,0.0,0.0,0.0,0.0
10874,0.062272,0.5288,2.44589,0.0,0.0,0.0,0.0,0.0,0.0
10875,0.062208,0.526176,2.44352,0.0,0.0,0.0,0.0,0.0,0.0
10876,0.062368,0.526176,2.45459,0.0,0.0,0.0,0.0,0.0,0.0
10877,0.06704,0.526912,2.63939,0.0,0.0,0.0,0.0,0.0,0.0
10878,0.062304,0.527936,2.61114,0.0,0.0,0.0,0.0,0.0,0.0
10879,0.063008,0.526304,2.45158,0.0,0.0,0.0,0.0,0.0,0.0
10880,0.062368,0.529536,2.4456,0.0,0.0,0.0,0.0,0.0,0.0
10881,0.062336,0.531776,2.44438,0.0,0.0,0.0,0.0,0.0,0.0
10882,0.062272,0.524576,2.4529,0.0,0.0,0.0,0.0,0.0,0.0
10883,0.062752,0.526208,2.71747,0.0,0.0,0.0,0.0,0.0,0.0
10884,0.062304,0.524288,2.44294,0.0,0.0,0.0,0.0,0.0,0.0
10885,0.06304,0.719424,2.45546,0.0,0.0,0.0,0.0,0.0,0.0
10886,0.063296,0.531552,2.44845,0.0,0.0,0.0,0.0,0.0,0.0
10887,0.062464,0.534944,2.44816,0.0,0.0,0.0,0.0,0.0,0.0
10888,0.065216,0.528,3.13107,0.0,0.0,0.0,0.0,0.0,0.0
10889,0.06256,0.527264,2.44531,0.0,0.0,0.0,0.0,0.0,0.0
10890,0.062432,0.524384,2.44925,0.0,0.0,0.0,0.0,0.0,0.0
10891,0.062496,0.526272,2.4543,0.0,0.0,0.0,0.0,0.0,0.0
10892,0.062208,0.527552,2.44611,0.0,0.0,0.0,0.0,0.0,0.0
10893,0.062528,0.525568,3.13347,0.0,0.0,0.0,0.0,0.0,0.0
10894,0.062688,0.524512,2.45206,0.0,0.0,0.0,0.0,0.0,0.0
10895,0.062912,0.529024,2.44618,0.0,0.0,0.0,0.0,0.0,0.0
10896,0.06272,0.523904,2.44394,0.0,0.0,0.0,0.0,0.0,0.0
10897,0.062496,0.528128,2.45549,0.0,0.0,0.0,0.0,0.0,0.0
10898,0.067904,0.529792,2.71363,0.0,0.0,0.0,0.0,0.0,0.0
10899,0.062496,0.530848,2.44269,0.0,0.0,0.0,0.0,0.0,0.0
10900,0.062624,0.526624,2.44842,0.0,0.0,0.0,0.0,0.0,0.0
10901,0.06224,0.528384,2.44563,0.0,0.0,0.0,0.0,0.0,0.0
10902,0.062304,0.52448,2.44291,0.0,0.0,0.0,0.0,0.0,0.0
10903,0.062752,0.525056,2.45174,0.0,0.0,0.0,0.0,0.0,0.0
10904,0.062816,0.52752,2.72448,0.0,0.0,0.0,0.0,0.0,0.0
10905,0.062112,0.526592,2.44726,0.0,0.0,0.0,0.0,0.0,0.0
10906,0.063008,0.525216,2.4528,0.0,0.0,0.0,0.0,0.0,0.0
10907,0.062688,0.529216,2.45085,0.0,0.0,0.0,0.0,0.0,0.0
10908,0.062464,0.529216,2.44605,0.0,0.0,0.0,0.0,0.0,0.0
10909,0.062912,0.526112,2.7321,0.0,0.0,0.0,0.0,0.0,0.0
10910,0.06224,0.52752,2.44576,0.0,0.0,0.0,0.0,0.0,0.0
10911,0.062272,0.527808,2.4447,0.0,0.0,0.0,0.0,0.0,0.0
10912,0.062368,0.524864,2.45299,0.0,0.0,0.0,0.0,0.0,0.0
10913,0.062048,0.527744,2.44739,0.0,0.0,0.0,0.0,0.0,0.0
10914,0.069536,0.528,2.71549,0.0,0.0,0.0,0.0,0.0,0.0
10915,0.063136,0.53008,2.45402,0.0,0.0,0.0,0.0,0.0,0.0
10916,0.062688,0.530304,2.44461,0.0,0.0,0.0,0.0,0.0,0.0
10917,0.062016,0.526432,2.44371,0.0,0.0,0.0,0.0,0.0,0.0
10918,0.063136,0.52528,2.45526,0.0,0.0,0.0,0.0,0.0,0.0
10919,0.062304,0.52832,2.44365,0.0,0.0,0.0,0.0,0.0,0.0
10920,0.062592,0.524768,2.88797,0.0,0.0,0.0,0.0,0.0,0.0
10921,0.06208,0.527872,2.45162,0.0,0.0,0.0,0.0,0.0,0.0
10922,0.06272,0.532544,2.44602,0.0,0.0,0.0,0.0,0.0,0.0
10923,0.06256,0.533216,2.44445,0.0,0.0,0.0,0.0,0.0,0.0
10924,0.062784,0.526816,2.45795,0.0,0.0,0.0,0.0,0.0,0.0
10925,0.062368,0.52592,2.724,0.0,0.0,0.0,0.0,0.0,0.0
10926,0.062208,0.525504,2.44227,0.0,0.0,0.0,0.0,0.0,0.0
10927,0.062272,0.529216,2.45389,0.0,0.0,0.0,0.0,0.0,0.0
10928,0.062336,0.530336,2.45152,0.0,0.0,0.0,0.0,0.0,0.0
10929,0.062912,0.52704,2.44534,0.0,0.0,0.0,0.0,0.0,0.0
10930,0.069952,0.525344,2.73242,0.0,0.0,0.0,0.0,0.0,0.0
10931,0.06224,0.53072,2.44384,0.0,0.0,0.0,0.0,0.0,0.0
10932,0.062496,0.532128,2.44131,0.0,0.0,0.0,0.0,0.0,0.0
10933,0.062784,0.524704,2.45622,0.0,0.0,0.0,0.0,0.0,0.0
10934,0.063712,0.526976,2.44595,0.0,0.0,0.0,0.0,0.0,0.0
10935,0.062336,0.530752,2.44426,0.0,0.0,0.0,0.0,0.0,0.0
10936,0.062176,0.527328,2.73171,0.0,0.0,0.0,0.0,0.0,0.0
10937,0.062368,0.52704,2.44509,0.0,0.0,0.0,0.0,0.0,0.0
10938,0.062688,0.523904,2.44246,0.0,0.0,0.0,0.0,0.0,0.0
10939,0.062848,0.523584,2.45565,0.0,0.0,0.0,0.0,0.0,0.0
10940,0.062208,0.52816,2.44774,0.0,0.0,0.0,0.0,0.0,0.0
10941,0.062848,0.525696,2.71725,0.0,0.0,0.0,0.0,0.0,0.0
10942,0.062912,0.523424,2.45475,0.0,0.0,0.0,0.0,0.0,0.0
10943,0.06272,0.527456,2.44595,0.0,0.0,0.0,0.0,0.0,0.0
10944,0.06224,0.53408,2.44422,0.0,0.0,0.0,0.0,0.0,0.0
10945,0.062624,0.52208,2.45178,0.0,0.0,0.0,0.0,0.0,0.0
10946,0.06464,0.530912,2.4473,0.0,0.0,0.0,0.0,0.0,0.0
10947,0.062464,0.534304,2.44429,0.0,0.0,0.0,0.0,0.0,0.0
10948,0.06192,0.526912,2.45203,0.0,0.0,0.0,0.0,0.0,0.0
10949,0.062208,0.531712,2.44627,0.0,0.0,0.0,0.0,0.0,0.0
10950,0.062592,0.527552,2.44518,0.0,0.0,0.0,0.0,0.0,0.0
10951,0.06272,0.5232,2.45219,0.0,0.0,0.0,0.0,0.0,0.0
10952,0.06272,0.526656,2.73037,0.0,0.0,0.0,0.0,0.0,0.0
10953,0.062688,0.526656,2.44464,0.0,0.0,0.0,0.0,0.0,0.0
10954,0.062016,0.526528,2.44979,0.0,0.0,0.0,0.0,0.0,0.0
10955,0.063168,0.530304,2.44534,0.0,0.0,0.0,0.0,0.0,0.0
10956,0.062848,0.530304,2.44944,0.0,0.0,0.0,0.0,0.0,0.0
10957,0.062688,0.522784,2.71878,0.0,0.0,0.0,0.0,0.0,0.0
10958,0.06256,0.70272,2.44499,0.0,0.0,0.0,0.0,0.0,0.0
10959,0.062624,0.52512,2.44314,0.0,0.0,0.0,0.0,0.0,0.0
10960,0.062688,0.527328,2.45392,0.0,0.0,0.0,0.0,0.0,0.0
10961,0.062048,0.531264,2.44717,0.0,0.0,0.0,0.0,0.0,0.0
10962,0.063712,0.52528,2.4488,0.0,0.0,0.0,0.0,0.0,0.0
10963,0.062624,0.804864,2.45626,0.0,0.0,0.0,0.0,0.0,0.0
10964,0.062304,0.531648,2.44698,0.0,0.0,0.0,0.0,0.0,0.0
10965,0.0624,0.525248,2.44624,0.0,0.0,0.0,0.0,0.0,0.0
10966,0.062976,0.529888,2.45517,0.0,0.0,0.0,0.0,0.0,0.0
10967,0.06272,0.52784,2.44918,0.0,0.0,0.0,0.0,0.0,0.0
10968,0.06272,0.527296,2.72368,0.0,0.0,0.0,0.0,0.0,0.0
10969,0.062656,0.5264,2.45549,0.0,0.0,0.0,0.0,0.0,0.0
10970,0.062432,0.528736,2.44566,0.0,0.0,0.0,0.0,0.0,0.0
10971,0.06256,0.526784,2.44467,0.0,0.0,0.0,0.0,0.0,0.0
10972,0.061984,0.528576,2.45178,0.0,0.0,0.0,0.0,0.0,0.0
10973,0.062688,0.528992,2.73062,0.0,0.0,0.0,0.0,0.0,0.0
10974,0.062496,0.528224,2.44246,0.0,0.0,0.0,0.0,0.0,0.0
10975,0.062048,0.527776,2.45421,0.0,0.0,0.0,0.0,0.0,0.0
10976,0.062336,0.53072,2.44656,0.0,0.0,0.0,0.0,0.0,0.0
10977,0.06208,0.525984,2.44742,0.0,0.0,0.0,0.0,0.0,0.0
10978,0.062528,0.528288,2.45312,0.0,0.0,0.0,0.0,0.0,0.0
10979,0.0632,0.811168,2.44947,0.0,0.0,0.0,0.0,0.0,0.0
10980,0.062592,0.530144,2.44547,0.0,0.0,0.0,0.0,0.0,0.0
10981,0.062816,0.527552,2.45203,0.0,0.0,0.0,0.0,0.0,0.0
10982,0.063456,0.52944,2.44518,0.0,0.0,0.0,0.0,0.0,0.0
10983,0.0624,0.525344,2.44528,0.0,0.0,0.0,0.0,0.0,0.0
10984,0.06256,0.523552,2.73661,0.0,0.0,0.0,0.0,0.0,0.0
10985,0.062656,0.530304,2.44563,0.0,0.0,0.0,0.0,0.0,0.0
10986,0.06208,0.523744,2.44413,0.0,0.0,0.0,0.0,0.0,0.0
10987,0.06272,0.529504,2.45296,0.0,0.0,0.0,0.0,0.0,0.0
10988,0.06224,0.527776,2.44666,0.0,0.0,0.0,0.0,0.0,0.0
10989,0.064544,0.526848,2.7104,0.0,0.0,0.0,0.0,0.0,0.0
10990,0.063008,0.701152,2.45565,0.0,0.0,0.0,0.0,0.0,0.0
10991,0.062272,0.528096,2.44595,0.0,0.0,0.0,0.0,0.0,0.0
10992,0.062784,0.527584,2.4455,0.0,0.0,0.0,0.0,0.0,0.0
10993,0.062464,0.528576,2.45437,0.0,0.0,0.0,0.0,0.0,0.0
10994,0.062048,0.528992,2.44672,0.0,0.0,0.0,0.0,0.0,0.0
10995,0.06256,0.530112,2.70816,0.0,0.0,0.0,0.0,0.0,0.0
10996,0.062464,0.525312,2.45229,0.0,0.0,0.0,0.0,0.0,0.0
10997,0.062336,0.52672,2.45146,0.0,0.0,0.0,0.0,0.0,0.0
10998,0.062816,0.527808,2.44672,0.0,0.0,0.0,0.0,0.0,0.0
10999,0.062912,0.524128,2.45715,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.062304,0.529696,2.72707,0.0,0.0,0.0,0.0,0.0,0.0
11001,0.062496,0.529152,2.4424,0.0,0.0,0.0,0.0,0.0,0.0
11002,0.062304,0.52464,2.45408,0.0,0.0,0.0,0.0,0.0,0.0
11003,0.062304,0.529536,2.44422,0.0,0.0,0.0,0.0,0.0,0.0
11004,0.062688,0.525952,2.44864,0.0,0.0,0.0,0.0,0.0,0.0
11005,0.063744,0.52896,2.7473,0.0,0.0,0.0,0.0,0.0,0.0
11006,0.062112,0.533504,2.44854,0.0,0.0,0.0,0.0,0.0,0.0
11007,0.062368,0.527008,2.44691,0.0,0.0,0.0,0.0,0.0,0.0
11008,0.06256,0.526496,2.4529,0.0,0.0,0.0,0.0,0.0,0.0
11009,0.062304,0.526944,2.44448,0.0,0.0,0.0,0.0,0.0,0.0
11010,0.062464,0.526784,2.44554,0.0,0.0,0.0,0.0,0.0,0.0
11011,0.063264,0.808064,2.45424,0.0,0.0,0.0,0.0,0.0,0.0
11012,0.062464,0.529248,2.44493,0.0,0.0,0.0,0.0,0.0,0.0
11013,0.062592,0.528192,2.44326,0.0,0.0,0.0,0.0,0.0,0.0
11014,0.062304,0.525696,2.45312,0.0,0.0,0.0,0.0,0.0,0.0
11015,0.062464,0.523936,2.44563,0.0,0.0,0.0,0.0,0.0,0.0
11016,0.06288,0.526176,2.73037,0.0,0.0,0.0,0.0,0.0,0.0
11017,0.06256,0.526368,2.45235,0.0,0.0,0.0,0.0,0.0,0.0
11018,0.062592,0.528128,2.44464,0.0,0.0,0.0,0.0,0.0,0.0
11019,0.063072,0.52864,2.44224,0.0,0.0,0.0,0.0,0.0,0.0
11020,0.062752,0.52624,2.45568,0.0,0.0,0.0,0.0,0.0,0.0
11021,0.06784,0.532128,2.69907,0.0,0.0,0.0,0.0,0.0,0.0
11022,0.06288,0.527072,2.61014,0.0,0.0,0.0,0.0,0.0,0.0
11023,0.06304,0.5288,2.45469,0.0,0.0,0.0,0.0,0.0,0.0
11024,0.062528,0.529344,2.44387,0.0,0.0,0.0,0.0,0.0,0.0
11025,0.062976,0.528448,2.44384,0.0,0.0,0.0,0.0,0.0,0.0
11026,0.062944,0.524128,2.45325,0.0,0.0,0.0,0.0,0.0,0.0
11027,0.062656,0.532768,2.44928,0.0,0.0,0.0,0.0,0.0,0.0
11028,0.062528,0.52672,2.44566,0.0,0.0,0.0,0.0,0.0,0.0
11029,0.062592,0.52704,2.45264,0.0,0.0,0.0,0.0,0.0,0.0
11030,0.062144,0.529408,2.44934,0.0,0.0,0.0,0.0,0.0,0.0
11031,0.062368,0.526784,2.44451,0.0,0.0,0.0,0.0,0.0,0.0
11032,0.062656,0.524448,2.72835,0.0,0.0,0.0,0.0,0.0,0.0
11033,0.062336,0.529024,2.44877,0.0,0.0,0.0,0.0,0.0,0.0
11034,0.062272,0.52704,2.44784,0.0,0.0,0.0,0.0,0.0,0.0
11035,0.062656,0.52672,2.4512,0.0,0.0,0.0,0.0,0.0,0.0
11036,0.062656,0.528448,2.44589,0.0,0.0,0.0,0.0,0.0,0.0
11037,0.070144,0.527264,2.72035,0.0,0.0,0.0,0.0,0.0,0.0
11038,0.062336,0.530752,2.63805,0.0,0.0,0.0,0.0,0.0,0.0
11039,0.06272,0.527232,2.44486,0.0,0.0,0.0,0.0,0.0,0.0
11040,0.062016,0.526816,2.44803,0.0,0.0,0.0,0.0,0.0,0.0
11041,0.062112,0.5288,2.45603,0.0,0.0,0.0,0.0,0.0,0.0
11042,0.062368,0.526624,2.44845,0.0,0.0,0.0,0.0,0.0,0.0
11043,0.062304,0.532096,2.72838,0.0,0.0,0.0,0.0,0.0,0.0
11044,0.063424,0.520448,2.46947,0.0,0.0,0.0,0.0,0.0,0.0
11045,0.062656,0.518144,2.46598,0.0,0.0,0.0,0.0,0.0,0.0
11046,0.064288,0.529344,2.48288,0.0,0.0,0.0,0.0,0.0,0.0
11047,0.064928,0.524832,2.49059,0.0,0.0,0.0,0.0,0.0,0.0
11048,0.063808,0.527872,2.77107,0.0,0.0,0.0,0.0,0.0,0.0
11049,0.065184,0.518176,2.49114,0.0,0.0,0.0,0.0,0.0,0.0
11050,0.06496,0.519488,2.49968,0.0,0.0,0.0,0.0,0.0,0.0
11051,0.064992,0.533184,2.4951,0.0,0.0,0.0,0.0,0.0,0.0
11052,0.065664,0.535072,2.49786,0.0,0.0,0.0,0.0,0.0,0.0
11053,0.066048,0.530624,2.7817,0.0,0.0,0.0,0.0,0.0,0.0
11054,0.064928,0.719616,2.50886,0.0,0.0,0.0,0.0,0.0,0.0
11055,0.065728,0.537952,2.52189,0.0,0.0,0.0,0.0,0.0,0.0
11056,0.066112,0.528768,2.52979,0.0,0.0,0.0,0.0,0.0,0.0
11057,0.064832,0.542368,2.52272,0.0,0.0,0.0,0.0,0.0,0.0
11058,0.072,0.537024,2.8128,0.0,0.0,0.0,0.0,0.0,0.0
11059,0.066592,0.54208,2.54186,0.0,0.0,0.0,0.0,0.0,0.0
11060,0.065632,0.537952,2.55027,0.0,0.0,0.0,0.0,0.0,0.0
11061,0.065856,0.539648,2.55069,0.0,0.0,0.0,0.0,0.0,0.0
11062,0.06688,0.540032,2.56333,0.0,0.0,0.0,0.0,0.0,0.0
11063,0.065888,0.536192,2.55488,0.0,0.0,0.0,0.0,0.0,0.0
11064,0.065824,0.79664,2.55542,0.0,0.0,0.0,0.0,0.0,0.0
11065,0.066528,0.537952,2.55629,0.0,0.0,0.0,0.0,0.0,0.0
11066,0.065824,0.539904,2.5568,0.0,0.0,0.0,0.0,0.0,0.0
11067,0.066016,0.54096,2.55136,0.0,0.0,0.0,0.0,0.0,0.0
11068,0.06704,0.543392,2.56141,0.0,0.0,0.0,0.0,0.0,0.0
