Frame,CPU_Time_ms,VRAM_MB,RAM_MB,Fragment_Invocations,Compute_Invocations
661,5.1651,3766,1502,6848222,12165120
662,5.12695,3766,1502,6900035,12165120
663,4.96674,3766,1502,6899414,12165120
664,5.03922,3766,1502,6951005,12165120
665,4.93622,3766,1502,6961323,12165120
666,4.89807,3766,1502,6959157,12165120
667,5.08118,3766,1502,6972174,12165120
668,4.99725,3766,1502,6965020,12165120
669,5.0354,3766,1503,6964629,12165120
670,5.28336,3766,1503,6943228,12165120
671,5.26047,3766,1503,6928195,12165120
672,4.21143,3766,1503,6926957,12165120
673,5.57709,3766,1503,6924317,12165120
674,4.69971,3766,1503,6922962,12165120
675,4.86374,3766,1503,6921203,12165120
676,5.26428,3766,1503,6916927,12165120
677,4.78363,3766,1503,6918388,12165120
678,5.01633,3766,1503,6922390,12165120
679,5.02396,3766,1503,6916458,12165120
680,4.71878,3766,1503,6918813,12165120
681,4.82178,3766,1503,6917600,12165120
682,4.98581,3766,1503,6915973,12165120
683,5.06973,3766,1503,6917263,12165120
684,4.79507,3766,1503,6915917,12165120
685,4.71878,3766,1503,6917255,12165120
686,5.10406,3766,1503,6916089,12165120
687,4.81796,3766,1503,6918070,12165120
688,5.10406,3766,1503,6919184,12165120
689,4.66919,3766,1501,6920829,12165120
690,5.12314,3766,1495,6916387,12165120
691,4.80652,3766,1495,6920071,12165120
692,4.77219,3766,1495,6916706,12165120
693,5.17654,3766,1495,6917979,12165120
694,4.75311,3766,1495,6922235,12165120
695,4.82178,3766,1495,6919312,12165120
696,5.0621,3766,1495,6919025,12165120
697,4.81796,3766,1495,6915807,12165120
698,4.879,3766,1495,6917934,12165120
699,4.776,3766,1495,6921838,12165120
700,5.10406,3766,1495,6918646,12165120
701,4.83322,3766,1495,6919182,12165120
702,4.79126,3766,1495,6918338,12165120
703,5.43976,3766,1495,6920177,12165120
704,4.61578,3766,1495,6918325,12165120
705,4.68826,3766,1495,6917948,12165120
706,5.05066,3766,1495,6908819,12165120
707,5.04684,3766,1495,6921451,12165120
708,4.63867,3766,1495,6919406,12165120
709,5.00488,3766,1495,6920268,12165120
710,4.9324,3766,1495,6921051,12165120
711,5.00107,3766,1495,6916315,12165120
712,4.67682,3766,1495,6919255,12165120
713,5.10025,3766,1495,6917107,12165120
714,5.05829,3766,1495,6919539,12165120
715,4.69971,3766,1495,6916719,12165120
716,7.93457,3766,1495,6919039,12165120
717,1.93787,3766,1495,6918349,12165120
718,5.08118,3766,1495,6920523,12165120
719,4.57001,3766,1495,6922772,12165120
720,5.11169,3766,1495,6917542,12165120
721,4.99725,3766,1495,6918095,12165120
722,4.79889,3766,1495,6917421,12165120
723,4.55475,3766,1495,6920332,12165120
724,5.27954,3766,1495,6913829,12165120
725,4.74548,3766,1495,6916383,12165120
726,5.18799,3766,1495,6919273,12165120
727,4.85992,3766,1495,6914925,12165120
728,4.6463,3766,1495,6918086,12165120
729,5.08118,3766,1495,6918098,12165120
730,4.95911,3766,1495,6922588,12165120
731,4.75311,3766,1495,6916751,12165120
732,4.71497,3766,1495,6915775,12165120
733,4.82178,3766,1495,6920321,12165120
734,5.31006,3766,1495,6914996,12165120
735,4.78363,3766,1495,6919525,12165120
736,4.84467,3766,1495,6921849,12165120
737,5.09644,3766,1495,6919400,12165120
738,4.97437,3766,1495,6919372,12165120
739,4.71497,3766,1495,6920941,12165120
740,4.75311,3766,1495,6920093,12165120
741,5.31006,3766,1495,6918420,12165120
742,4.83704,3766,1495,6918352,12165120
743,4.79126,3766,1495,6920521,12165120
744,5.06592,3766,1495,6921094,12165120
745,4.70734,3766,1495,6920263,12165120
746,5.28717,3766,1495,6918367,12165120
747,4.92096,3766,1495,6913237,12165120
748,4.78363,3766,1495,6913520,12165120
749,5.22614,3766,1495,6909040,12165120
750,4.75311,3766,1495,6904112,12165120
751,5.11932,3766,1495,6903496,12165120
752,4.92096,3766,1495,6913352,12165120
753,5.05829,3766,1495,6936408,12165120
754,5.47028,3766,1495,6940681,12165120
755,4.73022,3766,1495,6939763,12165120
756,4.97437,3766,1495,7021984,12165120
757,5.14984,3766,1495,7028839,12165120
758,5.1651,3766,1495,7030808,12165120
759,4.76074,3766,1495,7033138,12165120
760,4.92859,3766,1495,7023944,12165120
761,5.4245,3766,1495,7030546,12165120
762,4.4632,3766,1495,7029163,12165120
763,4.97437,3766,1495,7033314,12165120
764,5.11932,3766,1495,7033016,12165120
765,4.86755,3766,1495,7035904,12165120
766,4.82941,3766,1495,7037537,12165120
767,5.15747,3766,1495,7035224,12165120
768,4.97437,3766,1495,7036156,12165120
769,4.68445,3766,1495,7036651,12165120
770,4.75311,3766,1495,7037864,12165120
771,5.10406,3766,1495,7034971,12165120
772,4.75311,3766,1495,7034158,12165120
773,4.91333,3766,1495,7031016,12165120
774,5.19562,3766,1495,7037806,12165120
775,4.99725,3766,1495,7039520,12165120
776,4.88281,3766,1495,7035098,12165120
777,4.84467,3766,1495,7036804,12165120
778,4.74548,3766,1495,7035225,12165120
779,4.82178,3766,1495,7035730,12165120
780,4.82178,3766,1495,7037153,12165120
781,5.08118,3766,1495,7034208,12165120
782,4.76837,3766,1495,7035802,12165120
783,4.80652,3766,1495,7037056,12165120
784,5.11932,3766,1495,7036885,12165120
785,4.78363,3766,1495,7033966,12165120
786,4.86755,3766,1495,7039582,12165120
787,4.85992,3766,1495,7035795,12165120
788,4.99725,3766,1495,7035500,12165120
789,6.97327,3766,1495,7036354,12165120
790,2.62451,3766,1495,7035042,12165120
791,5.37109,3766,1495,7036998,12165120
792,4.68445,3766,1495,7037329,12165120
793,4.86755,3766,1495,7038291,12165120
794,4.87518,3766,1495,7036413,12165120
795,4.93622,3766,1495,7036262,12165120
796,4.85992,3766,1495,7035214,12165120
797,4.776,3766,1495,7039877,12165120
798,5.14221,3766,1495,7035677,12165120
799,4.79889,3766,1495,7037520,12165120
800,4.776,3766,1495,7032619,12165120
801,5.11169,3766,1495,7032473,12165120
802,4.82941,3766,1495,7036685,12165120
803,5.18036,3766,1495,7031967,12165120
804,4.47083,3766,1495,7035200,12165120
805,5.04303,3766,1495,7035806,12165120
806,4.79126,3766,1495,7036745,12165120
807,4.94385,3766,1495,7036055,12165120
808,5.07355,3766,1495,7035926,12165120
809,4.67682,3766,1495,7037834,12165120
810,4.776,3766,1495,7036084,12165120
811,4.89044,3766,1495,7035674,12165120
812,5.1651,3766,1495,7036080,12165120
813,4.71497,3766,1495,7036647,12165120
814,4.82178,3766,1495,7037740,12165120
815,5.26428,3766,1495,7037318,12165120
816,4.776,3766,1495,7035948,12165120
817,4.70734,3766,1495,7036663,12165120
818,5.30243,3766,1495,7036550,12165120
819,4.92096,3766,1495,7038123,12165120
820,4.47083,3766,1495,7033362,12165120
821,4.79889,3766,1495,7038255,12165120
822,5.21851,3766,1495,7037248,12165120
823,4.82941,3766,1495,7035241,12165120
824,4.91333,3766,1495,7035115,12165120
825,5.11169,3766,1495,7039205,12165120
826,4.6463,3766,1495,7038838,12165120
827,5.02777,3766,1495,7033781,12165120
828,4.5929,3766,1495,7034398,12165120
829,5.20325,3766,1495,7033638,12165120
830,4.9057,3766,1495,7036744,12165120
831,4.69971,3766,1495,7036344,12165120
832,5.05829,3766,1495,7036038,12165120
833,4.82178,3766,1495,7032286,12165120
834,4.89044,3766,1495,7036048,12165120
835,4.98962,3766,1495,7037267,12165120
836,4.98962,3766,1495,7033231,12165120
837,4.79126,3766,1495,7032104,12165120
838,4.69971,3766,1495,7034403,12165120
839,5.23376,3766,1495,7036672,12165120
840,4.84467,3766,1495,7037407,12165120
841,4.5929,3766,1495,7036667,12165120
842,5.14221,3766,1495,7036178,12165120
843,5.00488,3766,1495,7033643,12165120
844,4.79126,3766,1495,7034334,12165120
845,4.7226,3766,1495,7036723,12165120
846,5.04303,3766,1495,7035987,12165120
847,4.79889,3766,1495,7036535,12165120
848,4.81415,3766,1495,7033730,12165120
849,5.24902,3766,1495,7036682,12165120
850,4.99725,3766,1495,7037311,12165120
851,4.74548,3766,1495,7036735,12165120
852,4.98962,3766,1495,7036148,12165120
853,4.99725,3766,1495,7037190,12165120
854,4.85992,3766,1495,7033922,12165120
855,4.76074,3766,1495,7033916,12165120
856,5.11932,3766,1495,7034554,12165120
857,4.75311,3766,1495,7036431,12165120
858,4.94385,3766,1495,7035267,12165120
859,5.13458,3766,1495,7037478,12165120
860,4.73785,3766,1495,7038008,12165120
861,4.89044,3766,1495,7035943,12165120
862,4.96674,3766,1495,7037997,12165120
863,4.69971,3766,1495,7034688,12165120
864,4.86755,3766,1495,7035938,12165120
865,4.79126,3766,1495,7038466,12165120
866,5.11169,3766,1495,7037899,12165120
867,4.73022,3766,1495,7035602,12165120
868,4.83704,3766,1495,7037276,12165120
869,5.2948,3766,1495,7038117,12165120
870,4.65393,3766,1495,7033130,12165120
871,4.82941,3766,1495,7035389,12165120
872,4.89807,3766,1495,7037869,12165120
873,5.25665,3766,1495,7034852,12165120
874,4.89044,3766,1495,7035170,12165120
875,4.71497,3766,1495,7035458,12165120
876,5.14221,3766,1495,7034870,12165120
877,4.78363,3766,1495,7036636,12165120
878,4.7226,3766,1495,7036661,12165120
879,4.98962,3766,1495,7038492,12165120
880,4.97437,3766,1495,7037030,12165120
881,5.18799,3766,1495,7037637,12165120
882,4.58527,3766,1495,7037136,12165120
883,5.00488,3766,1495,7037081,12165120
884,4.92859,3766,1495,7032533,12165120
885,4.6463,3766,1495,7034106,12165120
886,5.1651,3766,1495,7034724,12165120
887,4.80652,3766,1495,7033905,12165120
888,4.97437,3766,1495,7036993,12165120
889,4.79889,3766,1495,7034219,12165120
890,5.12695,3766,1495,7032650,12165120
891,4.92859,3766,1495,7035004,12165120
892,4.68445,3766,1495,7035765,12165120
893,5.34058,3766,1486,7034223,12165120
894,4.63104,3766,1486,7036715,12165120
895,4.82178,3766,1486,7036696,12165120
896,4.97437,3766,1486,7038396,12165120
897,4.89044,3766,1486,7035074,12165120
898,4.91333,3766,1486,7039814,12165120
899,4.73785,3766,1486,7035475,12165120
900,5.23376,3766,1486,7036498,12165120
901,4.60052,3766,1486,7037528,12165120
902,4.776,3766,1486,7035425,12165120
903,5.24902,3766,1486,7035829,12165120
904,4.82941,3766,1486,7036704,12165120
905,5.05829,3766,1486,7034831,12165120
906,4.44031,3766,1486,7032784,12165120
907,5.19562,3766,1486,7037874,12165120
908,5.05829,3766,1486,7034319,12165120
909,4.5929,3766,1486,7035153,12165120
910,5.20325,3766,1486,7037313,12165120
911,4.66919,3766,1486,7037499,12165120
912,4.74548,3766,1486,7038586,12165120
913,5.08118,3766,1486,7037937,12165120
914,5.45502,3766,1486,7032362,12165120
915,4.5929,3766,1486,7037939,12165120
916,4.56238,3766,1486,7036736,12165120
917,5.37872,3766,1486,7038858,12165120
918,4.76074,3766,1486,7038568,12165120
919,4.60052,3766,1486,7037339,12165120
920,5.6839,3766,1486,7042987,12165120
921,4.76074,3766,1486,7037550,12165120
922,4.58527,3766,1486,7034856,12165120
923,5.09644,3766,1486,7029645,12165120
924,5.18799,3766,1486,7024575,12165120
925,4.74548,3766,1486,7024840,12165120
926,5.06592,3766,1486,7019437,12165120
927,5.11932,3766,1486,7018074,12165120
928,4.76074,3766,1486,7019541,12165120
929,4.86755,3766,1486,7016116,12165120
930,5.38635,3766,1486,7018624,12165120
931,5.07355,3766,1486,7018217,12165120
932,4.44031,3766,1486,7018796,12165120
933,5.15747,3766,1486,7011797,12165120
934,5.22614,3766,1486,7004528,12165120
935,5.69916,3766,1486,7003941,12165120
936,3.95966,3766,1486,7000439,12165120
937,5.11932,3766,1486,7001286,12165120
938,4.86755,3766,1486,7000371,12165120
939,4.87518,3766,1486,6997924,12165120
940,5.0354,3766,1486,6998553,12165120
941,5.04303,3766,1486,6998428,12165120
942,4.79126,3766,1486,6999394,12165120
943,4.776,3766,1486,6998432,12165120
944,5.01251,3766,1486,6999843,12165120
945,4.78363,3766,1486,6999442,12165120
946,4.85229,3766,1486,6999464,12165120
947,5.23376,3766,1486,6999834,12165120
948,4.71497,3766,1486,6999370,12165120
949,4.78363,3766,1486,7000182,12165120
950,5.08881,3766,1486,6999987,12165120
951,4.75311,3766,1486,6999483,12165120
952,4.98199,3766,1486,6997777,12165120
953,4.66156,3766,1486,6999270,12165120
954,5.36346,3766,1486,6998029,12165120
955,4.71497,3766,1486,6998132,12165120
956,4.71497,3766,1486,6998662,12165120
957,5.22614,3766,1486,6999519,12165120
958,4.81415,3766,1486,6999942,12165120
959,4.69208,3766,1486,7000762,12165120
960,4.82941,3766,1486,6998485,12165120
961,5.10406,3766,1486,6997204,12165120
962,4.6463,3766,1486,7001118,12165120
963,5.00488,3766,1486,6999860,12165120
964,5.21851,3766,1486,6998863,12165120
965,4.63867,3766,1486,7000153,12165120
966,4.73785,3766,1486,6998812,12165120
967,4.92096,3766,1486,7000099,12165120
968,5.28717,3766,1486,6998490,12165120
969,4.66919,3766,1486,6999618,12165120
970,4.66156,3766,1486,6999698,12165120
971,5.19562,3766,1486,6999109,12165120
972,4.78363,3766,1486,6999032,12165120
973,4.76074,3766,1486,6998775,12165120
974,5.21088,3766,1486,6999680,12165120
975,4.85229,3766,1486,6998855,12165120
976,4.98962,3766,1486,7000052,12165120
977,4.76074,3766,1486,6998221,12165120
978,5.02777,3766,1486,6998443,12165120
979,5.28717,3766,1486,6999783,12165120
980,4.23431,3766,1486,6999289,12165120
981,5.34058,3766,1486,6999046,12165120
982,4.63104,3766,1486,6997985,12165120
983,4.73022,3766,1486,6999729,12165120
984,4.85992,3766,1486,6997729,12165120
985,5.27954,3766,1486,6998963,12165120
986,4.79126,3766,1486,6999001,12165120
987,4.89807,3766,1486,6998344,12165120
988,4.95911,3766,1486,6998693,12165120
989,4.82178,3766,1486,7000055,12165120
990,4.70734,3766,1486,6999764,12165120
991,5.11932,3766,1486,7000871,12165120
992,4.83704,3766,1486,6999345,12165120
993,4.92859,3766,1486,7000138,12165120
994,4.75311,3766,1486,6999833,12165120
995,5.13458,3766,1486,6998512,12165120
996,4.85992,3766,1486,6999493,12165120
997,4.95911,3766,1486,6999066,12165120
998,4.98962,3766,1486,6998412,12165120
999,4.70734,3766,1486,7000950,12165120
1000,4.9057,3766,1486,6998951,12165120
1001,4.776,3766,1486,6998671,12165120
1002,5.11932,3766,1486,6998334,12165120
1003,4.84467,3766,1486,6998578,12165120
1004,4.92096,3766,1486,6999255,12165120
1005,4.98199,3766,1486,6998341,12165120
1006,5.09644,3766,1486,6999663,12165120
1007,4.44794,3766,1486,6999758,12165120
1008,5.05066,3766,1486,6998548,12165120
1009,5.09644,3766,1486,6999846,12165120
1010,4.73022,3766,1486,6999096,12165120
1011,4.92859,3766,1486,7000610,12165120
1012,5.02014,3766,1486,6999605,12165120
1013,4.79889,3766,1486,6999644,12165120
1014,4.95911,3766,1486,7000288,12165120
1015,5.47791,3766,1486,6998317,12165120
1016,4.7226,3766,1486,7000258,12165120
1017,4.61578,3766,1486,6998343,12165120
1018,5.13458,3766,1486,7000326,12165120
1019,4.79126,3766,1486,6998303,12165120
1020,4.81415,3766,1486,6998611,12165120
1021,4.67682,3766,1486,6997624,12165120
1022,5.34058,3766,1486,6999236,12165120
1023,4.70734,3766,1486,6999370,12165120
1024,4.93622,3766,1486,6999762,12165120
1025,5.14984,3766,1486,6999354,12165120
1026,4.5929,3766,1486,6999075,12165120
1027,4.85229,3766,1486,7000861,12165120
1028,4.73022,3766,1486,6999514,12165120
1029,5.24139,3766,1486,6999170,12165120
1030,4.69208,3766,1486,6999106,12165120
1031,4.776,3766,1486,6998624,12165120
1032,5.2948,3766,1486,6999261,12165120
1033,4.74548,3766,1486,6998701,12165120
1034,4.81415,3766,1486,6999383,12165120
1035,4.97437,3766,1486,6998532,12165120
1036,4.93622,3766,1486,6998024,12165120
1037,4.78363,3766,1486,6996550,12165120
1038,4.95148,3766,1486,6997312,12165120
1039,5.31769,3766,1486,6999357,12165120
1040,4.60052,3766,1486,7000247,12165120
1041,4.63867,3766,1486,6999197,12165120
1042,5.14984,3766,1486,6998638,12165120
1043,4.93622,3766,1486,7000066,12165120
1044,4.82178,3766,1486,7000134,12165120
1045,4.92096,3766,1486,6998922,12165120
1046,5.05829,3766,1486,7000250,12165120
1047,4.68445,3766,1486,6997780,12165120
1048,4.96674,3766,1486,6999312,12165120
1049,4.93622,3766,1486,6997860,12165120
1050,4.80652,3766,1486,6999320,12165120
1051,4.69971,3766,1486,6998839,12165120
1052,5.00488,3766,1486,6998380,12165120
1053,5.22614,3766,1486,6998636,12165120
1054,4.91333,3766,1486,6999844,12165120
1055,4.76074,3766,1486,7003556,12165120
1056,5.11932,3766,1486,6998125,12165120
1057,4.93622,3766,1486,7000399,12165120
1058,4.73022,3766,1486,6998646,12165120
1059,5.11169,3766,1486,6999720,12165120
1060,4.73022,3766,1486,6998812,12165120
1061,4.87518,3766,1486,6999280,12165120
1062,4.85229,3766,1486,6999704,12165120
1063,5.19562,3766,1486,6998368,12165120
1064,4.67682,3766,1486,6998872,12165120
1065,4.7226,3766,1486,6998785,12165120
1066,5.17273,3766,1486,6999621,12165120
1067,4.89044,3766,1486,7000496,12165120
1068,4.78363,3766,1487,6997811,12165120
1069,5.09644,3766,1487,6999316,12165120
1070,4.86755,3766,1487,6998583,12165120
1071,9.33838,3766,1487,6997174,12165120
1072,0.762939,3766,1487,6998733,12165120
1073,4.7226,3766,1487,7000770,12165120
1074,4.76837,3766,1487,6998354,12165120
1075,4.65393,3766,1487,6998813,12165120
1076,5.26428,3766,1487,7000423,12165120
1077,4.85992,3766,1487,6998599,12165120
1078,4.6463,3766,1487,6999610,12165120
1079,4.95911,3766,1487,7000020,12165120
1080,4.98962,3766,1487,7000253,12165120
1081,4.98199,3766,1487,6998990,12165120
1082,4.5929,3766,1487,6998829,12165120
1083,5.14221,3766,1487,6997540,12165120
1084,4.87518,3766,1487,6999071,12165120
1085,4.76074,3766,1487,6999263,12165120
1086,5.18036,3766,1487,6998510,12165120
1087,4.66919,3766,1487,6998039,12165120
1088,4.9057,3766,1487,6998254,12165120
1089,4.7226,3766,1487,6997400,12165120
1090,5.18799,3766,1487,6999076,12165120
1091,4.76074,3766,1487,7000050,12165120
1092,4.7226,3766,1487,6999043,12165120
1093,5.24902,3766,1487,7000503,12165120
1094,4.95911,3766,1487,6997111,12165120
1095,4.70734,3766,1487,6999034,12165120
1096,4.81415,3766,1487,6998759,12165120
1097,5.12695,3766,1473,7000237,12165120
1098,4.78363,3766,1473,6997679,12165120
1099,4.89044,3766,1473,6999459,12165120
1100,4.99725,3766,1473,7001303,12165120
1101,5.0354,3766,1473,6998179,12165120
1102,4.75311,3766,1473,6999043,12165120
1103,4.78363,3766,1473,6996929,12165120
1104,4.89044,3766,1473,6998572,12165120
1105,5.00488,3766,1473,6998694,12165120
1106,4.85992,3766,1473,6999913,12165120
1107,5.05829,3766,1473,6997681,12165120
1108,4.76837,3766,1473,6997442,12165120
1109,4.69208,3766,1473,6999330,12165120
1110,5.18036,3766,1473,6999453,12165120
1111,4.91333,3766,1473,6998620,12165120
1112,4.70734,3766,1473,7000767,12165120
1113,4.67682,3766,1473,6999234,12165120
1114,5.53894,3766,1473,6997905,12165120
1115,4.63867,3766,1473,6999389,12165120
1116,4.82178,3766,1473,6999090,12165120
1117,4.96674,3766,1473,7000924,12165120
1118,4.74548,3766,1473,6999651,12165120
1119,4.85229,3766,1473,6997113,12165120
1120,5.04303,3766,1473,7000146,12165120
1121,4.85229,3766,1473,6999489,12165120
1122,4.776,3766,1473,6999165,12165120
1123,4.78363,3766,1473,6999078,12165120
1124,5.14984,3766,1473,6999176,12165120
1125,4.73785,3766,1473,6997854,12165120
1126,4.82941,3766,1473,6999261,12165120
1127,5.15747,3766,1473,7000477,12165120
1128,4.82941,3766,1473,6999115,12165120
1129,5.09644,3766,1473,7000136,12165120
1130,4.86755,3766,1473,6998522,12165120
1131,4.82178,3766,1473,6997434,12165120
1132,4.69971,3766,1473,6999081,12165120
1133,4.82941,3766,1473,6999408,12165120
1134,5.43213,3766,1473,6999536,12165120
1135,4.66919,3766,1473,6998251,12165120
1136,5.13458,3766,1473,6997712,12165120
1137,4.63867,3766,1473,7000624,12165120
1138,4.88281,3766,1473,6999362,12165120
1139,4.83704,3766,1473,7001469,12165120
1140,5.02777,3766,1473,6998669,12165120
1141,4.89807,3766,1473,6999441,12165120
1142,4.85992,3766,1473,6998201,12165120
1143,4.80652,3766,1473,6998976,12165120
1144,5.08118,3766,1473,6999223,12165120
1145,4.776,3766,1473,6998100,12165120
1146,4.82941,3766,1473,6998518,12165120
1147,4.73785,3766,1473,6999000,12165120
1148,5.31769,3766,1473,6999039,12165120
1149,4.67682,3766,1473,6997692,12165120
1150,4.74548,3766,1473,7000050,12165120
1151,5.11932,3766,1473,6999084,12165120
1152,4.97437,3766,1473,6998224,12165120
1153,4.7226,3766,1473,6998388,12165120
1154,4.93622,3766,1473,7000814,12165120
1155,5.08118,3766,1473,6999329,12165120
1156,4.85229,3766,1473,7000103,12165120
